month,lgcode,n
202101,38201,95140
202101,38202,107092
202101,38203,40853
202101,38204,5337
202101,38205,17847
202101,38206,34510
202101,38207,7375
202101,38210,29709
202101,38213,12830
202101,38214,12934
202101,38215,7771
202101,38356,485
202101,38386,19615
202101,38401,1057
202101,38402,5948
202101,38422,28434
202101,38442,21005
202101,38484,528
202101,38488,5254
202101,38506,7968
202101,39201,54478
202101,39202,14111
202101,39203,3519
202101,39204,12012
202101,39205,1085
202101,39206,13504
202101,39208,3184
202101,39209,14603
202101,39210,20378
202101,39211,10158
202101,39212,7705
202101,39301,1633
202101,39302,236
202101,39303,9639
202101,39304,894
202101,39305,778
202101,39306,200
202101,39307,10943
202101,39341,2159
202101,39344,2981
202101,39363,5550
202101,39364,206
202101,39386,5884
202101,39387,1738
202101,39401,17258
202101,39402,1029
202101,39403,2283
202101,39405,1764
202101,39410,3473
202101,39411,6136
202101,39412,25603
202101,39424,380
202101,39428,21839
202101,40101,15565
202101,40103,7842
202101,40105,472
202101,40106,96995
202101,40107,17982
202101,40108,14480
202101,40109,12297
202101,40131,44220
202101,40132,211007
202101,40133,134973
202101,40134,5465
202101,40135,13954
202101,40136,825
202101,40137,7539
202101,40202,19192
202101,40203,96694
202101,40204,4590
202101,40205,34410
202101,40206,26118
202101,40207,7340
202101,40210,13201
202101,40211,14947
202101,40212,8363
202101,40213,3668
202101,40214,24457
202101,40215,509
202101,40216,8418
202101,40217,18444
202101,40218,6075
202101,40219,3899
202101,40220,105332
202101,40221,40482
202101,40223,4972
202101,40224,93611
202101,40225,29191
202101,40226,15499
202101,40227,4691
202101,40228,25013
202101,40229,34830
202101,40230,49246
202101,40231,5514
202101,40341,11084
202101,40342,7241
202101,40343,683
202101,40344,201
202101,40345,7308
202101,40348,2561
202101,40349,2469
202101,40381,12389
202101,40382,992
202101,40383,2629
202101,40384,3129
202101,40401,4487
202101,40402,8032
202101,40421,8732
202101,40447,6451
202101,40448,630
202101,40503,126
202101,40522,5997
202101,40544,2403
202101,40601,14752
202101,40602,15697
202101,40604,82
202101,40605,6025
202101,40608,34184
202101,40609,3622
202101,40610,5021
202101,40621,3745
202101,40625,7192
202101,40642,327
202101,40646,11182
202101,40647,3268
202101,41201,99735
202101,41202,56851
202101,41203,23341
202101,41204,10110
202101,41205,4882
202101,41206,41390
202101,41207,96545
202101,41208,2727
202101,41209,10134
202101,41210,13205
202101,41327,5710
202101,41341,4956
202101,41345,327
202101,41346,3011
202101,41387,12203
202101,41401,8249
202101,41423,165
202101,41424,5448
202101,41425,13455
202101,41441,46126
202101,42201,59495
202101,42202,63442
202101,42203,18098
202101,42204,16238
202101,42205,22136
202101,42207,8422
202101,42208,4919
202101,42209,2747
202101,42210,2318
202101,42211,1482
202101,42212,23029
202101,42213,17349
202101,42214,3460
202101,42307,298
202101,42308,449
202101,42321,8683
202101,42322,1008
202101,42323,5173
202101,42383,43
202101,42391,685
202101,42411,2878
202101,43101,58776
202101,43102,22637
202101,43103,12873
202101,43104,6007
202101,43105,13941
202101,43202,23490
202101,43203,14333
202101,43204,27523
202101,43205,13244
202101,43206,30200
202101,43208,58712
202101,43210,50371
202101,43211,26379
202101,43212,31350
202101,43213,32878
202101,43214,76239
202101,43215,33749
202101,43216,4101
202101,43348,9511
202101,43364,53
202101,43367,719
202101,43368,3532
202101,43369,15386
202101,43403,45687
202101,43404,7249
202101,43423,603
202101,43424,13876
202101,43425,1569
202101,43428,6862
202101,43432,8573
202101,43433,88051
202101,43441,1936
202101,43442,9920
202101,43443,6741
202101,43444,3273
202101,43447,25346
202101,43468,10114
202101,43482,34212
202101,43484,2984
202101,43501,7438
202101,43505,267
202101,43506,366
202101,43507,1123
202101,43510,2957
202101,43511,5790
202101,43512,470
202101,43513,1393
202101,43514,803
202101,43531,3189
202101,44201,144496
202101,44202,120932
202101,44203,41618
202101,44204,49600
202101,44205,34992
202101,44206,7799
202101,44207,1838
202101,44208,55103
202101,44209,6750
202101,44210,9339
202101,44211,62436
202101,44212,24515
202101,44213,29426
202101,44214,13918
202101,44322,719
202101,44341,14494
202101,44461,40672
202101,44462,16973
202101,45201,94610
202101,45202,49379
202101,45203,41108
202101,45204,18279
202101,45205,9355
202101,45206,25459
202101,45207,5577
202101,45208,15287
202101,45209,19382
202101,45341,751
202101,45361,7558
202101,45382,1572
202101,45383,2831
202101,45401,1576
202101,45402,3507
202101,45403,3205
202101,45404,645
202101,45405,40224
202101,45406,32820
202101,45421,382
202101,45429,211
202101,45430,1185
202101,45431,1546
202101,45441,24493
202101,45442,15987
202101,45443,9976
202101,46201,134942
202101,46203,16231
202101,46204,5249
202101,46206,17575
202101,46208,11986
202101,46210,37935
202101,46213,2924
202101,46214,27336
202101,46215,26574
202101,46216,25433
202101,46217,9312
202101,46218,90202
202101,46219,7254
202101,46220,21145
202101,46221,10602
202101,46222,12354
202101,46223,14773
202101,46224,11299
202101,46225,18578
202101,46392,9370
202101,46404,15685
202101,46452,6383
202101,46468,17381
202101,46482,510
202101,46490,4287
202101,46491,5052
202101,46492,3728
202101,46501,903
202101,46502,4191
202101,46505,1635
202101,46523,398
202101,46524,155
202101,46525,3082
202101,46527,778
202101,46529,296
202101,46531,724
202101,46532,202
202101,46533,535
202101,46534,322
202101,46535,690
202101,47201,62071
202101,47205,10448
202101,47207,11193
202101,47208,3550
202101,47209,53241
202101,47210,26117
202101,47211,27814
202101,47212,10125
202101,47213,24216
202101,47214,16429
202101,47215,19553
202101,47301,18365
202101,47302,18656
202101,47303,8235
202101,47306,13559
202101,47308,52872
202101,47311,31284
202101,47313,30417
202101,47314,7158
202101,47315,1282
202101,47324,21176
202101,47325,455
202101,47326,17785
202101,47327,7478
202101,47328,2884
202101,47329,2277
202101,47348,352
202101,47350,688
202101,47353,119
202101,47354,542
202101,47355,82
202101,47356,42
202101,47357,211
202101,47358,75
202101,47361,937
202101,47362,6317
202101,47375,42
202101,47381,3814
202101,47382,143
202102,1,1620135
202102,2,392537
202102,3,446793
202102,4,884677
202102,5,369896
202102,6,376470
202102,7,841942
202102,8,1261304
202102,9,1372801
202102,10,1103474
202102,11,1484907
202102,12,2354147
202102,13,5056299
202102,14,1875420
202102,15,1268761
202102,16,299281
202102,17,446722
202102,18,339824
202102,19,593369
202102,20,1891673
202102,21,1334608
202102,22,2559812
202102,23,1888976
202102,24,961011
202102,25,893952
202102,26,1227186
202102,27,1905883
202102,28,2666718
202102,29,701514
202102,30,405831
202102,31,245993
202102,32,389657
202102,33,906003
202102,34,1031646
202102,35,637223
202102,36,277880
202102,37,289557
202102,38,499119
202102,39,298060
202102,40,1504653
202102,41,440338
202102,42,287149
202102,43,845786
202102,44,632292
202102,45,417383
202102,46,537250
202102,47,429927
202102,1101,140305
202102,1102,7068
202102,1103,10100
202102,1104,2401
202102,1105,17547
202102,1106,69464
202102,1107,7108
202102,1108,7554
202102,1109,13181
202102,1110,1918
202102,1202,14033
202102,1203,42526
202102,1204,85987
202102,1205,6824
202102,1206,39928
202102,1207,26230
202102,1208,14953
202102,1209,3174
202102,1210,25585
202102,1211,48512
202102,1212,5052
202102,1213,32450
202102,1214,8028
202102,1215,4886
202102,1216,8743
202102,1217,6097
202102,1218,353
202102,1219,16352
202102,1220,770
202102,1221,17364
202102,1222,26144
202102,1223,2021
202102,1224,31620
202102,1225,5892
202102,1226,2289
202102,1227,5952
202102,1228,20610
202102,1229,31302
202102,1230,5615
202102,1231,8472
202102,1233,12105
202102,1234,19002
202102,1235,13978
202102,1236,1425
202102,1303,12159
202102,1304,14369
202102,1331,1819
202102,1332,93
202102,1333,1727
202102,1334,7233
202102,1337,15226
202102,1343,3555
202102,1345,13860
202102,1346,1377
202102,1361,1230
202102,1362,1910
202102,1363,2994
202102,1364,904
202102,1371,2060
202102,1391,1441
202102,1392,1673
202102,1393,6476
202102,1394,3206
202102,1395,21106
202102,1396,3049
202102,1397,52540
202102,1398,9799
202102,1399,4508
202102,1400,38452
202102,1401,93
202102,1402,1386
202102,1403,282
202102,1404,810
202102,1407,13089
202102,1408,6465
202102,1409,40210
202102,1423,867
202102,1424,7278
202102,1427,735
202102,1428,19442
202102,1429,2002
202102,1430,306
202102,1431,561
202102,1432,2226
202102,1433,4822
202102,1434,6572
202102,1436,8180
202102,1437,7591
202102,1438,5160
202102,1452,31
202102,1453,3282
202102,1454,2045
202102,1455,19103
202102,1457,2322
202102,1458,4390
202102,1459,5911
202102,1460,471
202102,1461,464
202102,1462,3911
202102,1463,948
202102,1464,3114
202102,1465,138
202102,1469,6711
202102,1470,4868
202102,1471,6591
202102,1472,5937
202102,1481,258
202102,1482,3642
202102,1483,2924
202102,1484,7692
202102,1485,3581
202102,1486,5651
202102,1487,4319
202102,1512,2783
202102,1513,759
202102,1514,1376
202102,1516,1952
202102,1517,87
202102,1518,20
202102,1520,107
202102,1543,7429
202102,1544,6952
202102,1545,12509
202102,1546,5249
202102,1547,4006
202102,1550,7106
202102,1552,6613
202102,1555,26385
202102,1559,12612
202102,1561,2739
202102,1562,2592
202102,1563,4449
202102,1564,17224
202102,1571,6944
202102,1575,9114
202102,1578,19691
202102,1581,1996
202102,1584,10994
202102,1585,3468
202102,1586,6447
202102,1601,7545
202102,1602,2067
202102,1604,4875
202102,1607,1241
202102,1608,1271
202102,1609,124
202102,1610,9832
202102,1631,19068
202102,1632,16640
202102,1633,10050
202102,1634,7994
202102,1635,14560
202102,1636,2575
202102,1637,7674
202102,1638,13179
202102,1639,3956
202102,1641,14946
202102,1642,189
202102,1643,12208
202102,1644,3456
202102,1645,185
202102,1646,4927
202102,1647,5091
202102,1648,4893
202102,1649,7943
202102,1661,10001
202102,1662,12199
202102,1664,642
202102,1665,16797
202102,1667,2273
202102,1668,9055
202102,1691,2393
202102,1692,1927
202102,1693,1457
202102,1694,546
202102,2201,63429
202102,2202,54250
202102,2203,41261
202102,2204,2241
202102,2205,7169
202102,2206,26373
202102,2207,6031
202102,2208,7948
202102,2209,60873
202102,2210,15955
202102,2301,1740
202102,2303,440
202102,2304,2704
202102,2307,983
202102,2321,526
202102,2323,5055
202102,2343,6081
202102,2361,859
202102,2362,4453
202102,2367,3157
202102,2381,170
202102,2384,6025
202102,2387,640
202102,2401,10969
202102,2402,28964
202102,2405,363
202102,2406,7989
202102,2408,7272
202102,2411,9430
202102,2412,3473
202102,2423,287
202102,2425,200
202102,2426,2127
202102,2441,8324
202102,2442,329
202102,2443,1848
202102,2445,1350
202102,2446,6948
202102,2450,637
202102,3201,36378
202102,3202,27301
202102,3203,19555
202102,3205,22455
202102,3206,33651
202102,3207,13972
202102,3208,8993
202102,3209,34027
202102,3210,14310
202102,3211,6708
202102,3213,1011
202102,3214,96939
202102,3215,14694
202102,3216,4746
202102,3301,57658
202102,3302,699
202102,3303,14328
202102,3321,932
202102,3322,786
202102,3366,3741
202102,3381,1175
202102,3402,16809
202102,3441,1715
202102,3461,2109
202102,3482,3436
202102,3483,6805
202102,3484,428
202102,3485,689
202102,3501,116
202102,3503,1838
202102,3506,2714
202102,3507,1324
202102,3524,8714
202102,4101,95959
202102,4102,52119
202102,4103,10989
202102,4104,89912
202102,4105,44572
202102,4202,73838
202102,4203,12695
202102,4205,11838
202102,4206,32727
202102,4207,11126
202102,4208,23122
202102,4209,2562
202102,4211,8509
202102,4212,102845
202102,4213,10067
202102,4214,15529
202102,4215,88415
202102,4216,4019
202102,4301,19582
202102,4302,13338
202102,4321,6079
202102,4322,10763
202102,4323,11468
202102,4324,34340
202102,4341,824
202102,4361,2387
202102,4362,33900
202102,4401,16118
202102,4404,668
202102,4406,10908
202102,4421,1866
202102,4422,19122
202102,4424,8514
202102,4444,11904
202102,4445,11331
202102,4501,2691
202102,4505,1015
202102,4581,1432
202102,4606,4906
202102,5201,60422
202102,5202,20910
202102,5203,30497
202102,5204,6032
202102,5206,28498
202102,5207,9853
202102,5209,12598
202102,5210,44298
202102,5211,20423
202102,5212,29196
202102,5213,21188
202102,5214,23406
202102,5215,32769
202102,5303,1170
202102,5327,6140
202102,5346,169
202102,5348,4394
202102,5349,5640
202102,5361,1351
202102,5363,102
202102,5366,1196
202102,5368,11914
202102,5434,2536
202102,5463,7346
202102,5464,9047
202102,6201,47874
202102,6202,51514
202102,6203,42202
202102,6204,15989
202102,6205,9183
202102,6206,1955
202102,6207,64474
202102,6208,9019
202102,6209,9492
202102,6210,9429
202102,6211,21216
202102,6212,23908
202102,6213,2895
202102,6301,899
202102,6302,309
202102,6321,2160
202102,6322,3195
202102,6323,3453
202102,6324,2661
202102,6341,406
202102,6361,584
202102,6362,4566
202102,6363,151
202102,6364,1726
202102,6365,868
202102,6366,329
202102,6367,3132
202102,6381,9963
202102,6382,182
202102,6401,2081
202102,6402,818
202102,6403,18761
202102,6426,8328
202102,6428,12075
202102,6461,17004
202102,7201,36007
202102,7202,20550
202102,7203,48097
202102,7204,104249
202102,7205,11781
202102,7207,9873
202102,7208,16607
202102,7209,20305
202102,7210,57564
202102,7211,2146
202102,7212,22328
202102,7213,36909
202102,7214,37134
202102,7301,449
202102,7303,24065
202102,7308,5340
202102,7322,9033
202102,7342,797
202102,7344,23784
202102,7362,6790
202102,7364,858
202102,7367,260
202102,7368,58768
202102,7402,48167
202102,7405,9797
202102,7407,37811
202102,7408,72607
202102,7421,573
202102,7422,18208
202102,7423,2660
202102,7444,6903
202102,7445,4858
202102,7446,853
202102,7447,2768
202102,7461,4081
202102,7464,109
202102,7465,129
202102,7466,7154
202102,7481,5640
202102,7482,205
202102,7483,8427
202102,7484,104
202102,7501,1880
202102,7502,4025
202102,7503,16633
202102,7504,70
202102,7505,7474
202102,7521,2683
202102,7522,1984
202102,7541,3367
202102,7542,22434
202102,7543,1216
202102,7544,1001
202102,7546,5995
202102,7547,23725
202102,7561,3226
202102,7564,17840
202102,8201,98507
202102,8202,30754
202102,8203,20678
202102,8204,43258
202102,8205,29631
202102,8207,2894
202102,8208,13315
202102,8210,42988
202102,8211,13914
202102,8212,34468
202102,8214,3455
202102,8215,25762
202102,8216,81935
202102,8217,15613
202102,8219,9206
202102,8220,100635
202102,8221,36846
202102,8222,65782
202102,8223,31786
202102,8224,2621
202102,8225,73377
202102,8226,7255
202102,8227,56812
202102,8228,19078
202102,8229,81658
202102,8230,29698
202102,8231,30426
202102,8232,21945
202102,8233,46620
202102,8234,16086
202102,8235,13109
202102,8236,12057
202102,8302,6843
202102,8309,75472
202102,8310,32584
202102,8341,8548
202102,8364,20960
202102,8442,10160
202102,8443,9382
202102,8447,2622
202102,8521,873
202102,8542,26116
202102,8546,10211
202102,8564,312
202102,9201,106330
202102,9202,52325
202102,9203,141518
202102,9204,288480
202102,9205,63265
202102,9206,101898
202102,9208,54970
202102,9209,20849
202102,9210,24093
202102,9211,21979
202102,9213,87359
202102,9214,44428
202102,9215,9500
202102,9216,22066
202102,9301,1461
202102,9342,36437
202102,9343,52775
202102,9344,13428
202102,9345,6420
202102,9361,50203
202102,9364,542
202102,9384,17976
202102,9386,12990
202102,9407,189572
202102,9411,20553
202102,10201,83330
202102,10202,79599
202102,10203,13638
202102,10204,12428
202102,10205,50799
202102,10206,19399
202102,10207,23843
202102,10208,53953
202102,10209,73984
202102,10210,56828
202102,10211,108780
202102,10212,3712
202102,10344,2702
202102,10345,10800
202102,10366,8232
202102,10367,4809
202102,10382,33831
202102,10383,1649
202102,10384,38000
202102,10421,15624
202102,10424,23115
202102,10425,59725
202102,10426,58137
202102,10428,12083
202102,10429,13408
202102,10443,140214
202102,10444,40354
202102,10448,9783
202102,10449,83468
202102,10464,20152
202102,10521,3353
202102,10522,838
202102,10523,939
202102,10524,448
202102,10525,613
202102,11101,13846
202102,11102,8732
202102,11103,75901
202102,11104,3801
202102,11105,44162
202102,11106,6856
202102,11107,9474
202102,11108,15460
202102,11109,21738
202102,11110,6516
202102,11201,53167
202102,11202,53322
202102,11203,32873
202102,11206,19143
202102,11207,127692
202102,11208,34676
202102,11209,70762
202102,11210,29327
202102,11211,22762
202102,11212,47521
202102,11214,42054
202102,11215,7239
202102,11216,8553
202102,11217,11927
202102,11218,114041
202102,11219,19952
202102,11221,7040
202102,11222,19352
202102,11223,4328
202102,11224,15031
202102,11225,11003
202102,11227,8424
202102,11228,1034
202102,11229,7751
202102,11230,3475
202102,11231,3371
202102,11232,24290
202102,11233,7493
202102,11234,2736
